"filename", "language", "Markdown", "C#", "JSON", "XML", "comment", "blank", "total"
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Buffs\RocketStormCooldown.cs", "C#", 0, 15, 0, 0, 0, 4, 19
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Buffs\Stamina.cs", "C#", 0, 11, 0, 0, 0, 3, 14
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Buffs\Stunned.cs", "C#", 0, 21, 0, 0, 0, 5, 26
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Buffs\SuperSlimed.cs", "C#", 0, 21, 0, 0, 0, 5, 26
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Buffs\Tetnus.cs", "C#", 0, 21, 0, 0, 0, 5, 26
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\DamageClasses\ChargerDamageClass.cs", "C#", 0, 12, 0, 0, 0, 5, 17
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Dusts\ConsumingDust.cs", "C#", 0, 23, 0, 0, 0, 8, 31
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\AAABattery.cs", "C#", 0, 41, 0, 0, 0, 5, 46
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\BreathingAid.cs", "C#", 0, 42, 0, 0, 0, 4, 46
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\Capacitor.cs", "C#", 0, 33, 0, 0, 0, 4, 37
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\CarBattery.cs", "C#", 0, 41, 0, 0, 0, 5, 46
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\ChargeRepository.cs", "C#", 0, 41, 0, 0, 0, 5, 46
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\Charger.cs", "C#", 0, 37, 0, 0, 0, 4, 41
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\ChargerEmblem.cs", "C#", 0, 37, 0, 0, 0, 5, 42
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\Diaphragm.cs", "C#", 0, 39, 0, 0, 0, 5, 44
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\Exhaler.cs", "C#", 0, 39, 0, 0, 0, 4, 43
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\ExtensionCord.cs", "C#", 0, 39, 0, 0, 0, 4, 43
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\Generator.cs", "C#", 0, 45, 0, 0, 0, 5, 50
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\GripTape.cs", "C#", 0, 37, 0, 0, 0, 5, 42
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\Haler.cs", "C#", 0, 37, 0, 0, 0, 4, 41
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\HydrogenGas.cs", "C#", 0, 36, 0, 0, 0, 5, 41
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\Inhaler.cs", "C#", 0, 35, 0, 0, 0, 4, 39
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\IronLung.cs", "C#", 0, 41, 0, 0, 0, 5, 46
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\LeatherGlove.cs", "C#", 0, 36, 0, 0, 0, 4, 40
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\LightningRod.cs", "C#", 0, 37, 0, 0, 0, 5, 42
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\OverCritter.cs", "C#", 0, 34, 0, 0, 0, 4, 38
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\Overcharger.cs", "C#", 0, 40, 0, 0, 0, 5, 45
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\PowerBank.cs", "C#", 0, 43, 0, 0, 0, 6, 49
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\RedDot.cs", "C#", 0, 40, 0, 0, 0, 4, 44
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\Respirator.cs", "C#", 0, 37, 0, 0, 0, 4, 41
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\SecretStimulants.cs", "C#", 0, 38, 0, 0, 0, 4, 42
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\ShootingGlove.cs", "C#", 0, 38, 0, 0, 0, 4, 42
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\TrackingSpecs.cs", "C#", 0, 38, 0, 0, 0, 4, 42
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Acessories\UltimateChargingGear.cs", "C#", 0, 43, 0, 0, 0, 4, 47
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\BloontoniumDart.cs", "C#", 0, 35, 0, 0, 0, 7, 42
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\BottledSlime.cs", "C#", 0, 34, 0, 0, 0, 7, 41
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\CustomDart.cs", "C#", 0, 293, 0, 0, 0, 36, 329
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\DartComponent.cs", "C#", 0, 43, 0, 0, 0, 11, 54
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\Atomizer.cs", "C#", 0, 36, 0, 0, 0, 5, 41
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\CryoCannister.cs", "C#", 0, 27, 0, 0, 0, 4, 31
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\CursedCannister.cs", "C#", 0, 26, 0, 0, 0, 4, 30
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\DartCannister.cs", "C#", 0, 21, 0, 0, 0, 3, 24
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\DartFrogDebilitator.cs", "C#", 0, 27, 0, 0, 0, 4, 31
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\DeathFactor.cs", "C#", 0, 30, 0, 0, 0, 4, 34
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\ExplosiveCannister.cs", "C#", 0, 35, 0, 0, 0, 5, 40
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\GodKillerCocktail.cs", "C#", 0, 73, 0, 0, 0, 5, 78
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\IchorCannister.cs", "C#", 0, 26, 0, 0, 0, 4, 30
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\JellyfishCannister.cs", "C#", 0, 27, 0, 0, 0, 4, 31
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\LavaCannister.cs", "C#", 0, 26, 0, 0, 0, 4, 30
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\LiquidLeadCannister.cs", "C#", 0, 29, 0, 0, 0, 4, 33
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Payloads\RadioactiveParsel.cs", "C#", 0, 66, 0, 0, 0, 6, 72
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\BetsysBackwash.cs", "C#", 0, 45, 0, 0, 0, 5, 50
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\BombingBay.cs", "C#", 0, 46, 0, 0, 0, 6, 52
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\CropDuster.cs", "C#", 0, 42, 0, 0, 0, 6, 48
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\EagleEye.cs", "C#", 0, 59, 0, 0, 0, 7, 66
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\FeatheredTail.cs", "C#", 0, 21, 0, 0, 0, 4, 25
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\HolyLightTail.cs", "C#", 0, 48, 0, 0, 0, 6, 54
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\MagesTail.cs", "C#", 0, 43, 0, 0, 0, 5, 48
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\PixieDuster.cs", "C#", 0, 38, 0, 0, 0, 6, 44
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\PrismaticTail.cs", "C#", 0, 74, 0, 0, 0, 8, 82
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\RocketJets.cs", "C#", 0, 78, 0, 0, 0, 7, 85
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\TheCorruptor.cs", "C#", 0, 64, 0, 0, 0, 8, 72
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\ToxicTail.cs", "C#", 0, 40, 0, 0, 0, 6, 46
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tails\UnholyTail.cs", "C#", 0, 46, 0, 0, 0, 5, 51
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\AdamantiteTip.cs", "C#", 0, 24, 0, 0, 0, 4, 28
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\BoneTip.cs", "C#", 0, 33, 0, 0, 0, 5, 38
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\ChlorophyteTip.cs", "C#", 0, 34, 0, 0, 0, 5, 39
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\HallowedTip.cs", "C#", 0, 24, 0, 0, 0, 4, 28
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\HellStoneTip.cs", "C#", 0, 34, 0, 0, 0, 6, 40
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\HypodermicNeedle.cs", "C#", 0, 25, 0, 0, 0, 4, 29
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\LihzahrdTip.cs", "C#", 0, 33, 0, 0, 0, 6, 39
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\LunarTip.cs", "C#", 0, 34, 0, 0, 0, 4, 38
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\MeteorTip.cs", "C#", 0, 34, 0, 0, 0, 5, 39
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\ShroomiteTip.cs", "C#", 0, 29, 0, 0, 0, 6, 35
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\SpectreTip.cs", "C#", 0, 25, 0, 0, 0, 4, 29
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\TitaniumTip.cs", "C#", 0, 24, 0, 0, 0, 4, 28
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Darts\Tips\UnicornTip.cs", "C#", 0, 33, 0, 0, 0, 5, 38
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Kerosene.cs", "C#", 0, 38, 0, 0, 0, 8, 46
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\MiniCannonball.cs", "C#", 0, 34, 0, 0, 0, 7, 41
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\MonkeyDart.cs", "C#", 0, 27, 0, 0, 0, 6, 33
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\NectarNail.cs", "C#", 0, 35, 0, 0, 0, 7, 42
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Potato.cs", "C#", 0, 38, 0, 0, 0, 7, 45
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\RocketPod.cs", "C#", 0, 36, 0, 0, 0, 7, 43
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Rocks\BouncyRock.cs", "C#", 0, 38, 0, 0, 0, 7, 45
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Rocks\HotRock.cs", "C#", 0, 42, 0, 0, 0, 9, 51
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Rocks\Rock.cs", "C#", 0, 34, 0, 0, 0, 7, 41
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Rocks\Sinker.cs", "C#", 0, 34, 0, 0, 0, 7, 41
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\Rocks\Splitter.cs", "C#", 0, 34, 0, 0, 0, 7, 41
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Ammo\SoulofBunnies.cs", "C#", 0, 26, 0, 0, 0, 7, 33
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\AdamantiteCasque.cs", "C#", 0, 50, 0, 0, 2, 8, 60
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\AncientHallowedCasque.cs", "C#", 0, 50, 0, 0, 2, 8, 60
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\ChaosArmor\ChaosHelmet.cs", "C#", 0, 49, 0, 0, 2, 8, 59
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\ChaosArmor\ChaosLeggings.cs", "C#", 0, 40, 0, 0, 2, 5, 47
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\ChaosArmor\ChaosPlate.cs", "C#", 0, 42, 0, 0, 2, 6, 50
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\ChlorophyteCasque.cs", "C#", 0, 41, 0, 0, 2, 6, 49
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\CobaltCasque.cs", "C#", 0, 50, 0, 0, 2, 8, 60
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\ElectrudiumArmor\ElectrudiumChainmail.cs", "C#", 0, 32, 0, 0, 2, 6, 40
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\ElectrudiumArmor\ElectrudiumGreaves.cs", "C#", 0, 32, 0, 0, 2, 5, 39
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\ElectrudiumArmor\ElectrudiumHelmet.cs", "C#", 0, 49, 0, 0, 2, 7, 58
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\FestiveArmor\FestiveBreastplate.cs", "C#", 0, 37, 0, 0, 2, 6, 45
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\FestiveArmor\FestiveHelmet.cs", "C#", 0, 52, 0, 0, 2, 7, 61
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\FestiveArmor\FestiveLeggings.cs", "C#", 0, 36, 0, 0, 2, 7, 45
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\HallowedCasque.cs", "C#", 0, 50, 0, 0, 2, 8, 60
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\MechArmor\MAD.cs", "C#", 0, 46, 0, 0, 2, 9, 57
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\MechArmor\MechHelmet.cs", "C#", 0, 40, 0, 0, 2, 5, 47
"c:\Users\ktdra\OneDrive\Documents\My Games\Terraria\tModLoader\ModSources\ChargerClass\Content\Items\Armor\MechArmor\MechLeggings.cs", "C#", 0, 49, 0, 0, 2, 8, 59
